,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Reason,Date
12,에어부산,BX8015,CJU(제주),18:00,18:50,여객,지연,연결-항공기,2015-04-09
13,이스타항공,ZE201,CJU(제주),06:35,07:30,여객,지연,기타,2015-04-09
14,이스타항공,ZE207,CJU(제주),09:45,10:56,여객,지연,연결-항공기,2015-04-09
15,이스타항공,ZE213,CJU(제주),11:30,12:02,여객,지연,연결-항공기,2015-04-09
16,이스타항공,ZE215,CJU(제주),13:00,14:54,여객,지연,정비,2015-04-09
17,이스타항공,ZE221,CJU(제주),16:10,18:20,여객,지연,연결-항공기,2015-04-09
18,이스타항공,ZE225,CJU(제주),18:35,19:16,여객,지연,항로혼잡,2015-04-09
19,이스타항공,ZE227,CJU(제주),19:30,21:22,여객,지연,연결-항공기,2015-04-09
20,이스타항공,ZE229,CJU(제주),19:55,20:26,여객,지연,연결-항공기,2015-04-09
21,제주항공,7C129,CJU(제주),18:55,19:46,여객,지연,연결-항공기,2015-04-09
22,진에어,LJ323,CJU(제주),14:55,15:34,여객,지연,연결-항공기,2015-04-09
23,진에어,LJ325,CJU(제주),15:35,16:17,여객,지연,연결-항공기,2015-04-09
24,진에어,LJ333,CJU(제주),18:20,19:01,여객,지연,항로혼잡,2015-04-09
25,진에어,LJ339,CJU(제주),19:30,20:18,여객,지연,항로혼잡,2015-04-09
26,대한항공,KE1215,CJU(제주),10:05,10:37,여객,지연,보안검색,2015-04-09
27,티웨이항공,TW705,CJU(제주),09:30,10:01,여객,지연,연결-항공기,2015-04-09
28,티웨이항공,TW715,CJU(제주),15:00,15:40,여객,지연,연결-항공기,2015-04-09
29,티웨이항공,TW721,CJU(제주),18:30,19:06,여객,지연,연결-항공기,2015-04-09
30,티웨이항공,TW723,CJU(제주),19:35,20:21,여객,지연,연결-항공기,2015-04-09
0,아시아나항공,OZ8951,CJU(제주),18:45,19:25,여객,지연,연결-항공기,2015-04-10
1,아시아나항공,OZ8963,CJU(제주),11:45,12:20,여객,지연,연결-항공기,2015-04-10
2,아시아나항공,OZ8965,CJU(제주),15:15,15:54,여객,지연,연결-항공기,2015-04-10
3,에어부산,BX8015,CJU(제주),18:00,19:05,여객,지연,연결-항공기,2015-04-10
4,이스타항공,ZE213,CJU(제주),11:30,12:09,여객,지연,연결-항공기,2015-04-10
5,제주항공,7C113,CJU(제주),11:15,11:50,여객,지연,연결-항공기,2015-04-10
6,진에어,LJ313,CJU(제주),11:05,12:02,여객,지연,연결-항공기,2015-04-10
7,진에어,LJ319,CJU(제주),13:30,14:05,여객,지연,연결-항공기,2015-04-10
8,진에어,LJ325,CJU(제주),15:35,16:11,여객,지연,연결-항공기,2015-04-10
9,진에어,LJ331,CJU(제주),17:10,18:42,여객,지연,연결-항공기,2015-04-10
10,진에어,LJ351,CJU(제주),06:50,07:36,여객,지연,연결-항공기,2015-04-10
11,대한항공,KE1223,CJU(제주),12:15,12:49,여객,지연,연결-항공기,2015-04-10
12,대한항공,KE1229,CJU(제주),13:30,14:03,여객,지연,연결-항공기,2015-04-10
13,대한항공,KE1233,CJU(제주),14:00,14:34,여객,지연,연결-항공기,2015-04-10
14,대한항공,KE1261,CJU(제주),19:25,20:05,여객,지연,연결-항공기,2015-04-10
0,아시아나항공,OZ8737,RSU(여수),17:20,17:51,여객,지연,연결-항공기,2015-04-11
1,아시아나항공,OZ8951,CJU(제주),18:45,19:36,여객,지연,연결-항공기,2015-04-11
2,아시아나항공,OZ8957,CJU(제주),19:20,19:59,여객,지연,연결-항공기,2015-04-11
3,아시아나항공,OZ8965,CJU(제주),15:15,16:05,여객,지연,연결-항공기,2015-04-11
4,아시아나항공,OZ8985,CJU(제주),13:20,13:56,여객,지연,연결-항공기,2015-04-11
5,에어부산,BX8015,CJU(제주),18:00,19:05,여객,지연,연결-항공기,2015-04-11
6,상해항공,FM824,SHA(상해/홍차우),19:20,20:44,여객,지연,연결-항공기,2015-04-11
7,이스타항공,ZE227,CJU(제주),19:30,20:09,여객,지연,연결-승무원연결,2015-04-11
8,진에어,LJ309,CJU(제주),10:00,10:34,여객,지연,연결-항공기,2015-04-11
9,진에어,LJ319,CJU(제주),13:30,14:03,여객,지연,연결-항공기,2015-04-11
10,진에어,LJ323,CJU(제주),14:55,15:31,여객,지연,연결-항공기,2015-04-11
11,진에어,LJ331,CJU(제주),17:10,17:45,여객,지연,연결-항공기,2015-04-11
12,진에어,LJ333,CJU(제주),18:20,18:52,여객,지연,연결-항공기,2015-04-11
13,진에어,LJ341,CJU(제주),20:20,20:52,여객,지연,연결-항공기,2015-04-11
14,진에어,LJ581,CJU(제주),09:25,10:01,여객,지연,연결-항공기,2015-04-11
15,대한항공,KE1225,CJU(제주),13:10,14:09,여객,지연,연결-항공기,2015-04-11
16,대한항공,KE1257,CJU(제주),18:45,19:25,여객,지연,연결-항공기,2015-04-11
0,아시아나항공,OZ8939,CJU(제주),15:25,15:55,여객,지연,연결-항공기,2015-04-12
1,아시아나항공,OZ8951,CJU(제주),18:45,19:29,여객,지연,연결-항공기,2015-04-12
2,아시아나항공,OZ8965,CJU(제주),15:15,15:58,여객,지연,연결-항공기,2015-04-12
3,아시아나항공,OZ8985,CJU(제주),13:20,14:02,여객,지연,연결-항공기,2015-04-12
4,아시아나항공,OZ8987,CJU(제주),17:00,17:33,여객,지연,연결-항공기,2015-04-12
5,에어부산,BX8015,CJU(제주),18:00,20:21,여객,지연,연결-항공기,2015-04-12
6,에어부산,BX803F,PUS(김해),08:30,15:21,,지연,연결-항공기,2015-04-12
7,이스타항공,ZE215,CJU(제주),13:00,13:37,여객,지연,연결-항공기,2015-04-12
8,이스타항공,ZE221,CJU(제주),16:10,17:18,여객,지연,연결-항공기,2015-04-12
9,이스타항공,ZE227,CJU(제주),19:30,20:27,여객,지연,연결-항공기,2015-04-12
10,이스타항공,ZE235,CJU(제주),20:10,21:36,여객,지연,연결-항공기,2015-04-12
11,제주항공,7C111,CJU(제주),10:15,10:50,여객,지연,연결-항공기,2015-04-12
12,제주항공,7C129,CJU(제주),18:55,19:26,여객,지연,연결-항공기,2015-04-12
13,제주항공,7C143,CJU(제주),13:00,13:35,여객,지연,연결-항공기,2015-04-12
14,제주항공,7C145,CJU(제주),16:40,17:14,여객,지연,연결-항공기,2015-04-12
15,진에어,LJ309,CJU(제주),10:00,10:46,여객,지연,연결-항공기,2015-04-12
16,진에어,LJ319,CJU(제주),13:30,14:19,여객,지연,연결-항공기,2015-04-12
17,진에어,LJ327,CJU(제주),16:00,16:36,여객,지연,연결-항공기,2015-04-12
18,진에어,LJ329,CJU(제주),17:00,17:49,여객,지연,연결-항공기,2015-04-12
19,진에어,LJ333,CJU(제주),18:20,18:57,여객,지연,연결-항공기,2015-04-12
20,진에어,LJ337,CJU(제주),18:50,19:23,여객,지연,연결-항공기,2015-04-12
21,진에어,LJ339,CJU(제주),19:30,20:11,여객,지연,연결-항공기,2015-04-12
22,진에어,LJ341,CJU(제주),20:20,21:18,여객,지연,연결-항공기,2015-04-12
23,대한항공,KE1123,PUS(김해),18:00,18:39,여객,지연,연결-항공기,2015-04-12
24,대한항공,KE1225,CJU(제주),13:10,13:54,여객,지연,연결-항공기,2015-04-12
25,대한항공,KE1245,CJU(제주),16:05,16:47,여객,지연,연결-항공기,2015-04-12
26,대한항공,KE1605,USN(울산),10:10,10:40,여객,지연,연결-항공기,2015-04-12
27,티웨이항공,TW721,CJU(제주),18:30,19:06,여객,지연,연결-항공기,2015-04-12
0,아시아나항공,OZ8707,KWJ(광주),16:55,17:36,여객,지연,연결-항공기,2015-04-13
1,아시아나항공,OZ8735,RSU(여수),14:10,14:56,여객,지연,연결-항공기,2015-04-13
2,아시아나항공,OZ8737,RSU(여수),17:20,18:02,여객,지연,연결-항공기,2015-04-13
3,아시아나항공,OZ8915,CJU(제주),10:15,10:46,여객,지연,연결-항공기,2015-04-13
4,아시아나항공,OZ8939,CJU(제주),15:25,16:05,여객,지연,연결-항공기,2015-04-13
5,아시아나항공,OZ8945,CJU(제주),16:05,16:37,여객,지연,연결-항공기,2015-04-13
6,아시아나항공,OZ8951,CJU(제주),18:45,20:15,여객,지연,연결-항공기,2015-04-13
7,아시아나항공,OZ8957,CJU(제주),19:20,20:26,여객,지연,연결-항공기,2015-04-13
8,아시아나항공,OZ8963,CJU(제주),11:45,12:23,여객,지연,연결-항공기,2015-04-13
9,아시아나항공,OZ8965,CJU(제주),15:15,16:11,여객,지연,연결-항공기,2015-04-13
10,아시아나항공,OZ8985,CJU(제주),13:20,14:00,여객,지연,연결-항공기,2015-04-13
11,아시아나항공,OZ8987,CJU(제주),17:00,17:30,여객,지연,연결-항공기,2015-04-13
12,에어부산,BX8011,CJU(제주),07:00,07:37,여객,지연,보안검색,2015-04-13
13,에어부산,BX8015,CJU(제주),18:00,18:50,여객,지연,연결-항공기,2015-04-13
14,에어부산,BX8021,CJU(제주),14:50,15:58,여객,지연,연결-항공기,2015-04-13
15,에어부산,BX8029,CJU(제주),11:25,12:08,여객,지연,연결-항공기,2015-04-13
16,에어부산,BX8819,PUS(김해),15:30,16:31,여객,지연,정비-항공전자,2015-04-13
17,에어부산,BX8825,PUS(김해),18:30,19:22,여객,지연,연결-항공기,2015-04-13
18,이스타항공,ZE213,CJU(제주),11:30,12:00,여객,지연,연결-항공기,2015-04-13
19,이스타항공,ZE215,CJU(제주),13:00,13:44,여객,지연,연결-항공기,2015-04-13
20,이스타항공,ZE217,CJU(제주),14:45,15:40,여객,지연,연결-항공기,2015-04-13
21,이스타항공,ZE221,CJU(제주),16:10,17:26,여객,지연,정비-엔진,2015-04-13
22,이스타항공,ZE227,CJU(제주),19:30,20:49,여객,지연,연결-항공기,2015-04-13
23,이스타항공,ZE229,CJU(제주),19:55,20:35,여객,지연,연결-항공기,2015-04-13
24,제주항공,7C111,CJU(제주),10:15,10:54,여객,지연,연결-항공기,2015-04-13
25,제주항공,7C113,CJU(제주),11:15,11:57,여객,지연,연결-항공기,2015-04-13
26,제주항공,7C115,CJU(제주),12:20,12:56,여객,지연,연결-항공기,2015-04-13
27,제주항공,7C129,CJU(제주),18:55,19:37,여객,지연,연결-항공기,2015-04-13
28,제주항공,7C133,CJU(제주),19:40,20:11,여객,지연,연결-항공기,2015-04-13
29,제주항공,7C143,CJU(제주),13:00,14:24,여객,지연,연결-항공기,2015-04-13
30,제주항공,7C145,CJU(제주),16:40,17:48,여객,지연,연결-항공기,2015-04-13
31,제주항공,7C147,CJU(제주),20:30,21:09,여객,지연,연결-항공기,2015-04-13
32,진에어,LJ303,CJU(제주),06:40,07:10,여객,지연,보안검색,2015-04-13
33,진에어,LJ309,CJU(제주),10:00,10:30,여객,지연,연결-항공기,2015-04-13
34,진에어,LJ311,CJU(제주),10:30,11:07,여객,지연,연결-항공기,2015-04-13
35,진에어,LJ313,CJU(제주),11:05,11:48,여객,지연,연결-항공기,2015-04-13
36,진에어,LJ323,CJU(제주),14:55,15:36,여객,지연,연결-항공기,2015-04-13
37,진에어,LJ325,CJU(제주),15:35,16:23,여객,지연,연결-항공기,2015-04-13
38,진에어,LJ331,CJU(제주),17:10,18:29,여객,지연,연결-항공기,2015-04-13
39,진에어,LJ333,CJU(제주),18:20,19:12,여객,지연,연결-항공기,2015-04-13
40,진에어,LJ339,CJU(제주),19:30,20:20,여객,지연,연결-항공기,2015-04-13
41,진에어,LJ351,CJU(제주),06:50,07:20,여객,지연,보안검색,2015-04-13
42,대한항공,KE1201,CJU(제주),07:05,07:35,여객,지연,보안검색,2015-04-13
43,대한항공,KE1213,CJU(제주),10:40,11:15,여객,지연,연결-항공기,2015-04-13
44,대한항공,KE1225,CJU(제주),13:10,13:42,여객,지연,연결-항공기,2015-04-13
45,대한항공,KE1237,CJU(제주),14:50,15:30,여객,지연,연결-항공기,2015-04-13
46,대한항공,KE1245,CJU(제주),16:05,16:43,여객,지연,기타,2015-04-13
47,대한항공,KE1253,CJU(제주),18:20,19:09,여객,지연,연결-항공기,2015-04-13
48,대한항공,KE1257,CJU(제주),18:45,19:16,여객,지연,연결-항공기,2015-04-13
49,티웨이항공,TW705,CJU(제주),09:30,10:17,여객,지연,연결-항공기,2015-04-13
50,티웨이항공,TW709,CJU(제주),11:35,12:25,여객,지연,연결-항공기,2015-04-13
51,티웨이항공,TW711,CJU(제주),12:55,13:50,여객,지연,연결-항공기,2015-04-13
52,티웨이항공,TW715,CJU(제주),15:00,16:02,여객,지연,연결-항공기,2015-04-13
53,티웨이항공,TW717,CJU(제주),16:25,17:10,여객,지연,연결-항공기,2015-04-13
54,티웨이항공,TW721,CJU(제주),18:30,20:03,여객,지연,연결-항공기,2015-04-13
55,티웨이항공,TW723,CJU(제주),19:35,20:29,여객,지연,연결-항공기,2015-04-13
56,티웨이항공,TW747,CJU(제주),18:10,19:25,여객,지연,연결-항공기,2015-04-13
57,티웨이항공,TW771,CJU(제주),18:55,20:07,여객,지연,연결-항공기,2015-04-13
0,아시아나항공,OZ1045,HND(하네다),15:30,17:34,여객,지연,연결-항공기,2015-04-14
1,아시아나항공,OZ8401,CJU(제주),11:40,12:41,여객,지연,정비-기체,2015-04-14
2,아시아나항공,OZ8705,KWJ(광주),15:55,:,여객,취소,기상-뇌전,2015-04-14
3,아시아나항공,OZ8937,CJU(제주),18:35,19:06,여객,지연,연결-항공기,2015-04-14
4,아시아나항공,OZ8939,CJU(제주),15:25,16:03,여객,지연,연결-항공기,2015-04-14
5,아시아나항공,OZ8951,CJU(제주),18:45,19:44,여객,지연,연결-항공기,2015-04-14
6,아시아나항공,OZ8955,CJU(제주),19:25,20:27,여객,지연,연결-항공기,2015-04-14
7,아시아나항공,OZ8957,CJU(제주),19:20,20:11,여객,지연,연결-항공기,2015-04-14
8,아시아나항공,OZ8959,CJU(제주),20:35,21:05,여객,지연,연결-항공기,2015-04-14
9,아시아나항공,OZ8963,CJU(제주),11:45,12:20,여객,지연,연결-항공기,2015-04-14
10,아시아나항공,OZ8965,CJU(제주),15:15,15:52,여객,지연,연결-항공기,2015-04-14
11,아시아나항공,OZ8985,CJU(제주),13:20,13:56,여객,지연,연결-항공기,2015-04-14
12,에어부산,BX8015,CJU(제주),18:00,18:31,여객,지연,연결-항공기,2015-04-14
13,이스타항공,ZE217,CJU(제주),14:45,15:17,여객,지연,연결-항공기,2015-04-14
14,이스타항공,ZE221,CJU(제주),16:10,16:48,여객,지연,연결-항공기,2015-04-14
15,이스타항공,ZE227,CJU(제주),19:30,20:14,여객,지연,연결-항공기,2015-04-14
16,제주항공,7C119,CJU(제주),14:05,15:15,여객,지연,연결-항공기,2015-04-14
17,진에어,LJ331,CJU(제주),17:10,19:00,여객,지연,연결-항공기,2015-04-14
18,진에어,LJ333,CJU(제주),18:20,18:53,여객,지연,연결-항공기,2015-04-14
19,진에어,LJ339,CJU(제주),19:30,20:03,여객,지연,연결-항공기,2015-04-14
20,진에어,LJ581,CJU(제주),08:55,09:31,여객,지연,연결-항공기,2015-04-14
21,대한항공,KE1121,PUS(김해),17:00,17:52,여객,지연,연결-항공기,2015-04-14
22,대한항공,KE1123,PUS(김해),18:00,18:39,여객,지연,연결-항공기,2015-04-14
23,대한항공,KE1127,PUS(김해),20:10,20:47,여객,지연,연결-항공기,2015-04-14
24,대한항공,KE1227,CJU(제주),13:25,14:23,여객,지연,연결-항공기,2015-04-14
25,대한항공,KE1257,CJU(제주),18:45,19:32,여객,지연,연결-항공기,2015-04-14
26,대한항공,KE1337,RSU(여수),16:25,17:27,여객,지연,연결-항공기,2015-04-14
27,대한항공,KE1633,HIN(사천),19:30,20:05,여객,지연,연결-항공기,2015-04-14
28,티웨이항공,TW705,CJU(제주),09:30,10:01,여객,지연,연결-항공기,2015-04-14
29,티웨이항공,TW709,CJU(제주),11:35,12:14,여객,지연,연결-항공기,2015-04-14
30,티웨이항공,TW715,CJU(제주),15:00,15:42,여객,지연,연결-항공기,2015-04-14
31,티웨이항공,TW721,CJU(제주),18:30,19:09,여객,지연,연결-항공기,2015-04-14
32,티웨이항공,TW747,CJU(제주),18:10,18:45,여객,지연,연결-항공기,2015-04-14
0,아시아나항공,OZ3615,SHA(상해/홍차우),16:15,17:22,여객,지연,연결-항공기,2015-04-15
1,아시아나항공,OZ802A,ICN(인천),07:00,07:40,,지연,연결-항공기,2015-04-15
2,아시아나항공,OZ8705,KWJ(광주),15:55,16:53,여객,지연,연결-항공기,2015-04-15
3,아시아나항공,OZ8735,RSU(여수),14:10,14:43,여객,지연,연결-항공기,2015-04-15
4,아시아나항공,OZ8737,RSU(여수),17:20,17:56,여객,지연,연결-항공기,2015-04-15
5,아시아나항공,OZ8915,CJU(제주),10:15,10:47,여객,지연,연결-항공기,2015-04-15
6,아시아나항공,OZ8929,CJU(제주),12:40,13:13,여객,지연,연결-항공기,2015-04-15
7,아시아나항공,OZ8937,CJU(제주),18:35,19:15,여객,지연,연결-항공기,2015-04-15
8,아시아나항공,OZ8939,CJU(제주),15:25,15:59,여객,지연,연결-항공기,2015-04-15
9,아시아나항공,OZ8943,CJU(제주),15:40,:,여객,취소,연결-항공기,2015-04-15
10,아시아나항공,OZ8947,CJU(제주),17:55,18:25,여객,지연,연결-항공기,2015-04-15
11,아시아나항공,OZ8951,CJU(제주),18:45,19:43,여객,지연,연결-항공기,2015-04-15
12,아시아나항공,OZ8957,CJU(제주),19:20,20:00,여객,지연,연결-항공기,2015-04-15
13,아시아나항공,OZ8959,CJU(제주),20:35,21:12,여객,지연,연결-항공기,2015-04-15
14,아시아나항공,OZ8963,CJU(제주),11:45,12:15,여객,지연,연결-항공기,2015-04-15
15,아시아나항공,OZ8965,CJU(제주),15:15,16:08,여객,지연,연결-항공기,2015-04-15
16,아시아나항공,OZ8967,CJU(제주),19:30,20:12,여객,지연,연결-항공기,2015-04-15
17,에어부산,BX8015,CJU(제주),18:00,19:22,여객,지연,연결-항공기,2015-04-15
18,에어부산,BX8021,CJU(제주),14:50,15:25,여객,지연,연결-항공기,2015-04-15
19,에어부산,BX8823,PUS(김해),17:30,18:15,여객,지연,연결-항공기,2015-04-15
20,에어부산,BX8825,PUS(김해),18:30,19:08,여객,지연,연결-항공기,2015-04-15
21,이스타항공,ZE201,CJU(제주),06:35,07:20,여객,지연,정비-엔진,2015-04-15
22,이스타항공,ZE207,CJU(제주),09:45,10:43,여객,지연,연결-항공기,2015-04-15
23,이스타항공,ZE209,CJU(제주),10:25,11:01,여객,지연,연결-항공기,2015-04-15
24,이스타항공,ZE221,CJU(제주),16:10,17:06,여객,지연,연결-항공기,2015-04-15
25,이스타항공,ZE227,CJU(제주),19:30,20:15,여객,지연,연결-항공기,2015-04-15
26,제주항공,7C111,CJU(제주),10:15,10:57,여객,지연,연결-항공기,2015-04-15
27,제주항공,7C115,CJU(제주),12:20,12:52,여객,지연,연결-항공기,2015-04-15
28,제주항공,7C119,CJU(제주),14:05,14:41,여객,지연,연결-항공기,2015-04-15
29,제주항공,7C141,CJU(제주),09:40,10:53,여객,지연,정비-엔진,2015-04-15
30,제주항공,7C143,CJU(제주),13:00,14:24,여객,지연,연결-항공기,2015-04-15
31,제주항공,7C147,CJU(제주),20:30,21:38,여객,지연,연결-항공기,2015-04-15
32,진에어,LJ309,CJU(제주),10:00,10:39,여객,지연,연결-항공기,2015-04-15
33,진에어,LJ311,CJU(제주),10:30,11:04,여객,지연,연결-항공기,2015-04-15
34,진에어,LJ313,CJU(제주),11:05,11:41,여객,지연,연결-항공기,2015-04-15
35,진에어,LJ319,CJU(제주),13:30,14:13,여객,지연,연결-항공기,2015-04-15
36,진에어,LJ321,CJU(제주),14:25,15:08,여객,지연,연결-항공기,2015-04-15
37,진에어,LJ323,CJU(제주),14:55,15:34,여객,지연,연결-항공기,2015-04-15
38,진에어,LJ329,CJU(제주),17:00,17:41,여객,지연,연결-항공기,2015-04-15
39,진에어,LJ331,CJU(제주),17:10,18:28,여객,지연,연결-항공기,2015-04-15
40,진에어,LJ333,CJU(제주),18:20,19:25,여객,지연,연결-항공기,2015-04-15
41,진에어,LJ339,CJU(제주),19:30,20:09,여객,지연,연결-항공기,2015-04-15
42,대한항공,KE1115,PUS(김해),14:00,14:38,여객,지연,연결-항공기,2015-04-15
43,대한항공,KE1121,PUS(김해),17:00,18:09,여객,지연,연결-항공기,2015-04-15
44,대한항공,KE1125,PUS(김해),19:00,19:45,여객,지연,연결-항공기,2015-04-15
45,대한항공,KE1219,CJU(제주),11:10,11:50,여객,지연,연결-항공기,2015-04-15
46,대한항공,KE1237,CJU(제주),14:50,15:28,여객,지연,연결-항공기,2015-04-15
47,티웨이항공,TW715,CJU(제주),15:00,15:39,여객,지연,연결-항공기,2015-04-15
48,티웨이항공,TW721,CJU(제주),18:30,19:10,여객,지연,연결-항공기,2015-04-15
49,티웨이항공,TW723,CJU(제주),19:35,20:07,여객,지연,연결-항공기,2015-04-15
50,티웨이항공,TW747,CJU(제주),18:10,18:44,여객,지연,연결-항공기,2015-04-15
0,아시아나항공,OZ8707,KWJ(광주),16:55,17:32,여객,지연,연결-항공기,2015-04-16
1,아시아나항공,OZ8733,RSU(여수),09:45,10:22,여객,지연,연결-항공기,2015-04-16
2,아시아나항공,OZ8737,RSU(여수),17:20,:,여객,취소,기상-바람,2015-04-16
3,아시아나항공,OZ8913,CJU(제주),08:35,09:08,여객,지연,연결-항공기,2015-04-16
4,아시아나항공,OZ8921,CJU(제주),12:00,12:34,여객,지연,연결-항공기,2015-04-16
5,아시아나항공,OZ8927,CJU(제주),12:45,13:43,여객,지연,연결-항공기,2015-04-16
6,아시아나항공,OZ8931,CJU(제주),13:55,14:29,여객,지연,연결-항공기,2015-04-16
7,아시아나항공,OZ8933,CJU(제주),14:00,14:50,여객,지연,연결-항공기,2015-04-16
8,아시아나항공,OZ8939,CJU(제주),15:25,15:58,여객,지연,연결-항공기,2015-04-16
9,아시아나항공,OZ8941,CJU(제주),15:55,16:29,여객,지연,연결-항공기,2015-04-16
10,아시아나항공,OZ8945,CJU(제주),16:05,17:05,여객,지연,연결-항공기,2015-04-16
11,아시아나항공,OZ8951,CJU(제주),18:45,19:22,여객,지연,연결-항공기,2015-04-16
12,아시아나항공,OZ8957,CJU(제주),19:20,20:12,여객,지연,연결-항공기,2015-04-16
13,아시아나항공,OZ8961,CJU(제주),08:15,10:13,여객,지연,연결-항공기,2015-04-16
14,아시아나항공,OZ8963,CJU(제주),11:45,13:49,여객,지연,연결-항공기,2015-04-16
15,아시아나항공,OZ8985,CJU(제주),13:20,13:56,여객,지연,연결-항공기,2015-04-16
16,아시아나항공,OZ8987,CJU(제주),17:00,17:49,여객,지연,연결-항공기,2015-04-16
17,에어부산,BX8015,CJU(제주),18:00,18:44,여객,지연,연결-항공기,2015-04-16
18,에어부산,BX8021,CJU(제주),14:50,15:27,여객,지연,연결-항공기,2015-04-16
19,상해항공,FM824,SHA(상해/홍차우),19:20,20:23,여객,지연,연결-항공기,2015-04-16
20,이스타항공,ZE201,CJU(제주),06:35,07:26,여객,지연,정비-기체,2015-04-16
21,이스타항공,ZE207,CJU(제주),09:45,10:59,여객,지연,연결-항공기,2015-04-16
22,이스타항공,ZE209,CJU(제주),10:25,10:56,여객,지연,연결-항공기,2015-04-16
23,이스타항공,ZE221,CJU(제주),16:10,17:42,여객,지연,연결-항공기,2015-04-16
24,이스타항공,ZE225,CJU(제주),18:35,19:13,여객,지연,연결-항공기,2015-04-16
25,제주항공,7C111,CJU(제주),10:15,10:47,여객,지연,연결-항공기,2015-04-16
26,제주항공,7C113,CJU(제주),11:15,11:45,여객,지연,연결-항공기,2015-04-16
27,제주항공,7C121,CJU(제주),15:05,15:39,여객,지연,기타,2015-04-16
28,제주항공,7C125,CJU(제주),16:10,17:18,여객,지연,연결-항공기,2015-04-16
29,제주항공,7C127,CJU(제주),18:20,19:28,여객,지연,연결-항공기,2015-04-16
30,제주항공,7C133,CJU(제주),19:40,20:47,여객,지연,연결-항공기,2015-04-16
31,제주항공,7C145,CJU(제주),16:40,18:14,여객,지연,연결-항공기,2015-04-16
32,제주항공,7C147,CJU(제주),20:30,21:45,여객,지연,연결-항공기,2015-04-16
33,진에어,LJ309,CJU(제주),10:00,10:39,여객,지연,연결-항공기,2015-04-16
34,진에어,LJ313,CJU(제주),11:05,11:37,여객,지연,연결-항공기,2015-04-16
35,진에어,LJ319,CJU(제주),13:30,14:02,여객,지연,연결-항공기,2015-04-16
36,진에어,LJ323,CJU(제주),14:55,15:37,여객,지연,연결-항공기,2015-04-16
37,진에어,LJ329,CJU(제주),17:00,17:54,여객,지연,연결-항공기,2015-04-16
38,진에어,LJ331,CJU(제주),17:10,18:02,여객,지연,연결-항공기,2015-04-16
39,진에어,LJ333,CJU(제주),18:20,18:56,여객,지연,연결-항공기,2015-04-16
40,진에어,LJ339,CJU(제주),19:30,20:02,여객,지연,연결-항공기,2015-04-16
41,진에어,LJ341,CJU(제주),20:20,21:30,여객,지연,연결-항공기,2015-04-16
42,진에어,LJ581,CJU(제주),09:25,10:18,여객,지연,연결-항공기,2015-04-16
43,대한항공,KE1115,PUS(김해),14:00,14:38,여객,지연,연결-항공기,2015-04-16
44,대한항공,KE1123,PUS(김해),18:00,18:42,여객,지연,연결-항공기,2015-04-16
45,대한항공,KE1127,PUS(김해),20:10,20:55,여객,지연,연결-항공기,2015-04-16
46,대한항공,KE1219,CJU(제주),11:10,11:41,여객,지연,연결-항공기,2015-04-16
47,대한항공,KE1257,CJU(제주),18:45,19:40,여객,지연,연결-항공기,2015-04-16
48,대한항공,KE1605,USN(울산),10:10,10:41,여객,지연,연결-항공기,2015-04-16
49,대한항공,KE1615,USN(울산),19:35,:,여객,취소,기상-뇌전,2015-04-16
50,티웨이항공,TW717,CJU(제주),16:25,16:55,여객,지연,연결-항공기,2015-04-16
51,티웨이항공,TW719,CJU(제주),17:30,18:06,여객,지연,연결-항공기,2015-04-16
52,티웨이항공,TW721,CJU(제주),18:30,19:07,여객,지연,연결-항공기,2015-04-16
53,티웨이항공,TW723,CJU(제주),19:35,20:09,여객,지연,연결-항공기,2015-04-16
0,아시아나항공,OZ8709,KWJ(광주),20:20,21:02,여객,지연,연결-항공기,2015-04-17
1,아시아나항공,OZ8737,RSU(여수),17:20,18:15,여객,지연,연결-항공기,2015-04-17
2,아시아나항공,OZ8929,CJU(제주),12:40,13:32,여객,지연,연결-항공기,2015-04-17
3,아시아나항공,OZ8939,CJU(제주),15:25,16:03,여객,지연,연결-항공기,2015-04-17
4,아시아나항공,OZ8951,CJU(제주),18:45,19:30,여객,지연,연결-항공기,2015-04-17
5,아시아나항공,OZ8963,CJU(제주),11:45,12:15,여객,지연,연결-항공기,2015-04-17
6,아시아나항공,OZ8965,CJU(제주),15:15,16:01,여객,지연,연결-항공기,2015-04-17
7,에어부산,BX8015,CJU(제주),18:00,19:08,여객,지연,연결-항공기,2015-04-17
8,에어부산,BX8021,CJU(제주),14:50,15:40,여객,지연,연결-항공기,2015-04-17
9,에어부산,BX8023,CJU(제주),18:25,19:17,여객,지연,연결-항공기,2015-04-17
10,에어부산,BX8825,PUS(김해),18:30,19:18,여객,지연,연결-항공기,2015-04-17
11,에어부산,BX8873,PUS(김해),18:50,19:22,여객,지연,연결-항공기,2015-04-17
12,중국동방항공,MU512,SHA(상해/홍차우),12:00,15:02,여객,지연,연결-항공기,2015-04-17
13,이스타항공,ZE207,CJU(제주),09:45,10:16,여객,지연,연결-항공기,2015-04-17
14,이스타항공,ZE209,CJU(제주),10:25,11:30,여객,지연,연결-항공기,2015-04-17
15,이스타항공,ZE221,CJU(제주),16:10,16:50,여객,지연,연결-항공기,2015-04-17
16,이스타항공,ZE223,CJU(제주),16:45,17:47,여객,지연,연결-항공기,2015-04-17
